depart,fin,A_tout_d_un_coup,A_dca,A_ecart_pct,B_salaire_immediat,B_salaire_accumule,B_ecart_pct
1943-05,1953-05,3.5304608200915317,3.469814042415704,1.7478394212044002,252.11799086992295,239.47913234474072,5.2776450296254
1943-06,1953-06,3.347812965696574,3.343036710478916,0.14287175497316174,241.77343040213654,227.96027123590574,6.059458997544431
1943-07,1953-07,3.32948405274103,3.3805132962049145,-1.50951169223833,243.94644138334226,228.69784921407893,6.667571304962072
1943-08,1953-08,3.5190593104012757,3.383420031465157,4.008939997833538,243.72772674112204,228.245068806791,6.783348273533596
1943-09,1953-09,3.290452842352227,3.207976532538163,2.57097609591328,231.24462511683967,217.3404422011316,6.397420919407559
1943-10,1953-10,3.423337303912998,3.293559730251455,3.940343709862959,236.954640593629,227.3406844333702,4.228876227860789
1943-11,1953-11,3.670478491915659,3.3459075084434122,9.700536630292088,240.83083680186283,228.29538592364742,5.490891034656231
1943-12,1953-12,3.6729149283115277,3.357512878097949,9.3939192987476,242.48211368806622,232.1888497828368,4.433143070761836
1944-01,1954-01,3.650166320793732,3.406381221159214,7.15671804788649,247.00429574194598,234.87945341009006,5.1621553762245975
1944-02,1954-02,3.7570068063074107,3.4460632580959167,9.023152650520473,250.83632502609393,235.14836071290708,6.67151761790945
1944-03,1954-03,3.733056439501347,3.47179419695766,7.525280236156617,254.42734268429817,239.42122176180774,6.267665335623218
1944-04,1954-04,3.950724444817848,3.569793707710383,10.670945390617238,262.8248822650344,250.15835598254415,5.063403232220676
1944-05,1954-05,4.036349225890088,3.6562471590170844,10.395962043637862,271.2940082055671,255.38768095478855,6.228306389451266
1944-06,1954-06,3.8857322035199497,3.6251262514603595,7.188879337777743,271.4654819113051,253.83971177382156,6.943661420947644
1944-07,1954-07,3.9399735221250047,3.719106468574613,5.938712844514016,280.4860671533358,262.76907425999184,6.742419344147854
1944-08,1954-08,4.077330485166778,3.7539243069195525,8.61514915607371,284.12522157687846,266.6469023907464,6.554855514698321
1944-09,1954-09,4.24098275680836,3.7953628444104655,11.741167594928935,288.68087013578497,270.9524250674914,6.543010295581442
1944-10,1954-10,4.234108537079163,3.8109940034440313,11.102471776464595,293.12141445940097,280.6470281133319,4.44486671743114
1944-11,1954-11,4.42910320106744,3.882084521385429,14.090849301931009,302.3006263598453,286.46445594477046,5.528144971021476
1944-12,1954-12,4.53093909248615,3.9657262592702125,14.252441955485606,313.61442158358136,299.51283130338055,4.708175679430959
1945-01,1955-01,4.477637460937469,3.944946800668027,13.503113912188569,316.73333794805006,300.50406432508123,5.400683567930797
1945-02,1955-02,4.476386845397997,3.9814975331313227,12.42972796412758,324.78458017570034,304.35914439292765,6.710965042142281
1945-03,1955-03,4.442842565655201,3.8672965440206983,14.88238657375176,319.83073357882455,302.003919547463,5.902841942605952
1945-04,1955-04,4.482027451761828,3.9231894483639933,14.244481709413126,328.35681789266965,313.8639501265915,4.617563680133618
1945-05,1955-05,4.299632071048795,3.820976065703139,12.527061073269863,324.5401952141929,306.7723742365825,5.7918582212060254
1945-06,1955-06,4.466188692807259,3.9649238887777116,12.642482380262665,340.898109446575,321.24338634497326,6.118327703249626
1945-07,1955-07,4.890569631595819,4.18019318817163,16.993866346519248,363.1464911095303,342.7544984803507,5.949445658507857
1945-08,1955-08,4.841784486843426,4.081498807307725,18.6276099891159,358.10262725679775,336.35789723576676,6.4647597692018
1945-09,1955-09,4.735098289641195,4.196350004408905,12.838497376678614,371.2422016970369,348.64258562637804,6.482173148772374
1945-10,1955-10,4.3165853291127885,4.0022690396948954,7.8534522867022005,350.0598809996208,338.6903487366441,3.356910613303987
1945-11,1955-11,4.460799488857582,4.314720919402759,3.3855855844100224,371.15632743716793,357.0021100176709,3.9647433508996466
1945-12,1955-12,4.426423129554035,4.411700294217626,0.3337224732991473,372.155926870578,360.96382771113383,3.100615158702502
1946-01,1956-01,4.142748453145905,4.342829526032456,-4.607159265340588,359.8552819268893,346.19631931213485,3.9454384269288933
1946-02,1956-02,4.1578314440956285,4.432170922536248,-6.189731470997339,360.02926033762947,342.848588725073,5.011154246381766
1946-03,1956-03,4.580192785848254,4.787769267115262,-4.335557327140737,382.51220908126777,366.3795039048416,4.4032772042336354
1946-04,1956-04,4.353584652390155,4.900931635315463,-11.168223179878666,384.46993900455385,369.9186450106995,3.933647084329439
1946-05,1956-05,4.208384089194535,4.84090856250921,-13.066234677789812,370.22116768553093,353.9336772778362,4.60184815781437
1946-06,1956-06,4.211797632623636,4.914823361573555,-14.304191162728486,365.9748251732243,348.35362856069275,5.058422007928498
