depart,fin,A_tout_d_un_coup,A_dca,A_ecart_pct,B_salaire_immediat,B_salaire_accumule,B_ecart_pct
2013-07,2023-07,3.841528464363123,3.6810838635379626,4.358623893750524,242.29254406130246,227.14656038818427,6.6679344152226205
2013-08,2023-08,3.914607199163634,3.6510319383936958,7.219198988598841,240.47450236448316,222.7704240640215,7.947230147289974
2013-09,2023-09,3.9316896621938806,3.64241362660997,7.941877700834943,240.54287765623027,224.7845763246499,7.010401509408326
2013-10,2023-10,3.8505907877339975,3.5035753033462274,9.90461041486219,232.72907319187954,219.5508049144158,6.002377573883555
2013-11,2023-11,3.7440165764053543,3.516128002181353,6.481236578492666,234.81304426941733,222.49883941802807,5.534502959026
2013-12,2023-12,3.9086189648871903,3.5993478227874167,8.592421664329919,242.0669229340513,222.95749264844272,8.570884996334316
2014-01,2024-01,3.9612875589305654,3.6321614879968904,9.06143826537804,246.34876402984287,228.17388409492057,7.965363786927315
2014-02,2024-02,4.187935403904977,3.7351902178600316,12.12107442025625,256.09944598491063,238.22309549049638,7.504037531544627
2014-03,2024-03,4.2307375114790275,3.7264799430769515,13.53173976795139,259.36274084715143,240.47335292534427,7.855085684970442
2014-04,2024-04,4.2309546105056315,3.6279288127304556,16.621764894039526,257.00078332575674,240.76631516075366,6.742832008773214
2014-05,2024-05,4.216167201629377,3.575670093339961,17.91264550615015,258.0883611789818,240.6218913627473,7.258886428543243
2014-06,2024-06,4.204535915601073,3.6135679122511166,16.354141327921123,265.07570518933,249.37893877777066,6.294343254683277
2014-07,2024-07,4.189078348545035,3.5819197718720472,16.950647008926833,266.02850564757796,249.95517956692964,6.430483300444845
2014-08,2024-08,4.03470911832516,3.4062885114027637,18.448836756449683,256.20393293854977,237.81926507894974,7.730520844682953
2014-09,2024-09,3.911998209791413,3.3999114634060144,15.061767104734924,258.09526608968145,242.38289682827954,6.482457907305905
2014-10,2024-10,4.155001487574282,3.5315311220271868,17.65439250013483,268.2776952166975,256.2940301082575,4.675748827773374
2014-11,2024-11,4.065680289322225,3.650713903932453,11.366718847587087,278.7137014869567,265.81835132190076,4.85118882911133
2014-12,2024-12,4.1097747104901705,3.6969973834155505,11.16520473956264,283.6825099343916,264.29661465407963,7.334901094244017
2015-01,2025-01,3.9424651689996013,3.6761716931302306,7.243771458416948,282.5298028676054,264.71105445295626,6.731395653828209
2015-02,2025-02,3.7668137721619392,3.6852115779788615,2.214315038807957,281.10198157517686,266.0595601528674,5.653779707696538
2015-03,2025-03,3.2564273360307157,3.3571556468238417,-3.0004063376812384,252.57616968087206,239.23621840173647,5.576058411329066
2015-04,2025-04,2.9399752221304105,3.0655784368302235,-4.097210927334338,227.9190083863036,220.08657578235358,3.558796158333455
2015-05,2025-05,3.2426950386967706,3.3181810202829727,-2.274920540042291,243.9144628822732,234.47439089994572,4.026056724615068
2015-06,2025-06,3.324419473287994,3.372764306710463,-1.4333890253250714,245.390056203798,235.3296730253797,4.2750168515014675
2015-07,2025-07,3.3667449288379028,3.479913765260203,-3.2520586444428234,251.08873945729582,238.88318574653852,5.109423533771751
2015-08,2025-08,3.5673195251021816,3.5408152573871945,0.7485357407363002,253.94331129065435,237.77869945059166,6.798174890102615
2015-09,2025-09,3.8432294453740106,3.589620500681689,7.065062856760473,256.473271406641,240.67551199884903,6.56392471198628
2015-10,2025-10,3.8041019705026033,3.6671203996672315,3.735398784501376,261.9123803995846,247.38076750872614,5.874188619107534
2015-11,2025-11,3.562359708685486,3.669854631867856,-2.9291330029510787,261.42584479053977,247.36380038417423,5.684762436753532
2015-12,2025-12,3.6725692673609505,3.6697402294172203,0.07709095921972775,260.00500702025585,242.10020007871256,7.395618399209081
2016-01,2026-01,3.948001228215783,3.661877950170265,7.813566752879186,259.6855946884975,241.639974312231,7.467978105704121
